2-D Table Const 17dB transmit antenna used by VOA                               
   2.  30.   0.00 276.46   0.00000   0.00000
 1  0.00   0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
           0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
           0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
           0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
           0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
           0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
           0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
           0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
           0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000  0.000
           0.000
 2  0.00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
 3  0.00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
 4  0.00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
 5  0.00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
 6  0.00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
 7  0.00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
 8  0.00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
 9  0.00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
10  0.00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
11  0.00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000
12  0.00 -26.000  5.000 10.000 15.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
          17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000 17.000
